name,album,artist,release_date,popularity,id,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms,time_signature
"Bagatelle No. 25 in A Minor, WoO 59 ""Für Elise""","Für Elise, Bagatelle No. 25 in A Minor, WoO 59",Ludwig van Beethoven,2015,58,3zLTPuucd3e6TxZnu2dlVS,0.289,0.0306,9,-30.79,0,0.0446,0.987,0.911,0.102,0.118,125.61,212067,3
"Suite No. 3 in D Major, BWV 1068: II. Air",Albinoni: Adagio in G minor / Pachelbel: Canon,Berliner Philharmoniker,1984-01-01,58,7h6GoPvGHC9uzZJ8bNvfIq,0.0753,0.07,2,-27.272,1,0.044,0.918,0.947,0.146,0.0625,79.801,365147,4
"Pachelbel: Canon and Gigue in D Major for 3 Violins and Continuo, P. 37: I. Canon (Orchestral Version)",Relax,Various Artists,2008-09-08,0,5x3TUfYzgZIdt0Kaop64ss,0.13,0.158,2,-16.132,1,0.035,0.748,0.924,0.1,0.0998,85.031,302093,4
"Handel / Orch. Hale: Keyboard Suite No. 4 in D Minor, HWV 437: III. Sarabande",Handel Sarabande,George Frideric Handel,2002,62,1upQiytDIEZfl9ItruoXuC,0.0939,0.0336,2,-24.041,0,0.0606,0.927,0.83,0.0954,0.0516,67.359,207267,3
Gnossienne No. 1,Gnossienne No. 1,Erik Satie,2013,62,5fdp9rXfEixCGLM1Og4EN1,0.376,0.00579,5,-31.615,0,0.0576,0.996,0.944,0.0882,0.0369,71.827,296480,4
"The Carnival of the Animals, R. 125: XIII. The Swan (Arr. for Cello and Piano)",Songs from the Arc of Life,Yo-Yo Ma,2015-09-18,66,0jOnZhF75V68VsBObWx2XO,0.169,0.0161,9,-31.034,0,0.0442,0.986,0.86,0.0805,0.0573,128.143,174267,3
"Suite bergamasque, L. 75: III. Clair de lune","Debussy: Suite bergamasque, L. 75, 3. Clair de lune",Claude Debussy,2018-07-27,63,1cmigB9I6IRpFqjIbzvSQB,0.335,0.00501,1,-33.366,1,0.0451,0.993,0.919,0.0618,0.0383,132.085,294960,3
Meditation: Méditation from Thaïs,Szymanowski: Violin Concerto No.1,Nicola Benedetti,2005-01-01,0,6Uk28Hs2MulezLxMrd1rBD,0.205,0.0686,4,-23.415,0,0.0462,0.873,0.402,0.0909,0.0359,90.779,337253,1
"An der schönen blauen Donau, Op.314","Strauss, J.: An der schönen blauen Donau (The Blue Danube)",Johann Strauss II,1982-01-01,0,0dzl6bBvsIAfHLlTbBObTW,0.233,0.0252,2,-24.824,1,0.0346,0.975,0.604,0.143,0.0936,94.736,707173,4
"Danse Macabre, Op.40, R.171",Danse Macabre,Orchestre Symphonique de Montréal,2016-10-14,0,0pCHzhuRt6kOU3FUEG3HnC,0.371,0.131,2,-23.899,1,0.0413,0.898,0.925,0.0847,0.0655,105.328,442693,4
Mahler: Symphony No. 5 in C-Sharp Minor: IV. Adagietto. Sehr langsam,Mahler : Symphony No.5,Gustav Mahler,1998-08-14,55,0cqcRqZgkNHanWQ8slYA0v,0.0783,0.0523,5,-23.247,1,0.0471,0.896,0.945,0.0806,0.0327,82.015,583293,4
The Lark Ascending,The Lark Ascending,Tasmin Little,2013-11-05,4,2kAgCRZPG3YQR2VMqRvLmb,0.0811,0.0122,4,-32.654,0,0.0511,0.902,0.308,0.0648,0.0384,74.554,935360,4
"Piano Concerto No.3 in C, Op.26: 1. Andante - Allegro",Tchaikovsky: Piano Concerto No.1; Prokofiev: Piano Concerto No.3,Behzod Abduraimov,2014-01-01,47,3QqPgzOcv9titKufFR0gsQ,0.353,0.254,0,-16.205,1,0.0349,0.948,0.859,0.0843,0.0986,133.808,564640,4
"Piano Concerto No. 2 in C Minor, Op. 18: 2. Adagio sostenuto",Rachmaninov: Piano Concerto No.2,Sergei Rachmaninoff,2012-01-01,57,4rrrn8OLrttq7r9RgNXalU,0.194,0.0545,4,-24.877,1,0.0366,0.983,0.945,0.0551,0.0385,140.966,644273,4
Rodrigo: Concierto de Aranjuez: II. Adagio,Aranjuez,Thibaut García,2020-10-02,51,0k6P9cdEA9K3k0ASde2Kof,0.253,0.098,11,-19.878,0,0.0437,0.93,0.862,0.122,0.062,84.865,640267,4
"Rhapsody on a Theme of Paganini, Op. 43: Variation No. 18 Andante cantabile",Rachmaninov Variations,Sergei Rachmaninoff,2015-08-28,52,419qlOGNXoyICx4jO0hqaj,0.205,0.0525,1,-23.841,1,0.0327,0.98,0.906,0.103,0.0511,88.316,174653,4
"Sonata No. 14 ""Moonlight"" in C-Sharp Minor"", Op. 27 No. 2: I. Adagio sostenuto","Beethoven: Piano Sonatas, Vol.3",Ludwig van Beethoven,2007-09-25,66,3DNRdudZ2SstnDCVKFdXxG,0.184,0.00527,1,-37.264,0,0.0432,0.995,0.887,0.173,0.151,170.612,315427,3
Scheherazade: The Tale of the Kalendar Prince,Rimsky-Korsakov: Scheherezade,Nikolai Rimsky-Korsakov,1999-02-01,53,04eShjKTWijeJJqGnhxpYK,0.235,0.0639,11,-24.404,0,0.049,0.962,0.603,0.466,0.0781,120.736,200360,3
"Elgar: Cello Concerto in E Minor, Op. 85: I. Adagio - Moderato",Impressions,Jacqueline du Pré,1988-08-08,49,5pjDwtMPly0cNMbuGXhUOI,0.148,0.0722,4,-25.217,0,0.0427,0.944,0.148,0.115,0.0467,87.882,478573,4
"Piano Concerto in A Minor, Op. 16: I. Allegro molto moderato",Tchaikovsky & Grieg: Piano Concertos,Denis Kozhukhin,2016-04-01,47,0QTaXZRWdzfPdssiQThdCL,0.312,0.0465,9,-26.438,0,0.0378,0.981,0.9,0.0872,0.0371,130.303,766213,3
"Ständchen in D Minor (After Schubert), S. 560",Liszt,Franz Liszt,2011-08-23,51,3GecLjGMqzjmgkvy2v41Wf,0.341,0.0142,2,-28.293,1,0.0388,0.993,0.921,0.113,0.0384,76.382,357747,1
"Liebestraum No. 3 in A-Flat Major, S. 541 / 3",Liszt - My Piano Hero,Franz Liszt,2011-08-22,58,2u9VGZmVz7Rm01SfDgzcfA,0.279,0.0292,8,-26.804,1,0.0406,0.987,0.902,0.104,0.0338,136.732,293147,3
"Andante festivo for Strings and Timpani, JS 34b",Sibelius: Music From Timo Koivusalo's Film,Jean Sibelius,2003-09-01,47,3af6PvJHP8XlFMWeuN7bF8,0.113,0.161,7,-20.046,1,0.0442,0.484,0.928,0.16,0.0365,65.062,337840,4
O Magnum Mysterium: O magnum mysterium,Lauridsen: O Magnum Mysterium / Lux Aeterna / Madrigali / Les Chansons Des Roses,Morten Lauridsen,2006-01-01,48,0S0YKiEdR9cT9pYgEaTevF,0.0623,0.0116,2,-27.893,1,0.0567,0.991,0.445,0.0816,0.0331,65.057,415800,3
Spring 1,"Recomposed By Max Richter: Vivaldi, The Four Seasons",Max Richter,2014-01-01,65,5xbuJuQsTVheVZvX2AJVIv,0.701,0.341,1,-12.26,0,0.0418,0.499,0.903,0.359,0.163,105.513,151507,3
"Prokofiev: Romeo and Juliet, Op. 64, Act 1, Scene 2: Dance of the Knights",Prokofiev: Romeo and Juliet,Sergei Prokofiev,1973,54,7HSs4srn1qnZhh7WRWBVOk,0.21,0.101,0,-19.383,1,0.0403,0.927,0.902,0.0776,0.153,86.314,341693,4
"Piano Concerto in A Minor, Op. 16: I. Allegro molto moderato",Grieg: Piano Concerto; Lyric Pieces,Edvard Grieg,2015-05-18,49,2Z4aQJh0kesRMookvtfR4y,0.302,0.119,9,-18.059,0,0.0386,0.975,0.887,0.11,0.0381,94.4,820853,4
"Barber: Adagio for Strings, Op. 11",Samuel Barber - Adagio (100th anniversary),Samuel Barber,2010-01-18,56,1CSaCKPIp2yCIDL3t7Fyau,0.102,0.0733,10,-24.133,0,0.0488,0.974,0.859,0.28,0.0308,73.954,537427,3
Khachaturian: Spartacus Suite No. 2: I. Adagio of Spartacus and Phrygia,Khachaturian: Spartacus and Gayaneh highlights etc,Aram Khachaturian,1993,45,2nVt0n0aSj3AwZjakMvDHX,0.165,0.106,8,-21.742,1,0.039,0.807,0.782,0.105,0.0336,105.651,592040,3
Prince Igor (Knyaz Igor): Act II: Polovtsian Dances - Ulyetay na kril'yahk vyetra (Fly away on the wings of the wind) (version for chorus),Borodin: Prince Igor (Highlights) / In the Steppes of Central Asia,Alexander Borodin,2005-08-01,48,4Dcm4KMuDz0l01weeSpD4J,0.292,0.246,2,-14.96,1,0.0385,0.922,0.525,0.107,0.0859,109.766,642573,4
"Symphony No. 40 in G Minor, K. 550: I. Molto allegro","Mozart: Symphonies Nos. 39, 40 & 41 ""Jupiter""",Wolfgang Amadeus Mozart,2020-02-28,48,2fC30Rt5tFa6FA2jNb4fiz,0.326,0.33,7,-12.967,0,0.0406,0.871,0.749,0.128,0.293,118.668,435160,4
"Elégie in C Minor, Op. 24 (Arr. Parkin)","Elégie in C Minor, Op. 24 (Arr. Parkin)",Gabriel Fauré,2019-11-28,0,4QfYHdV8hMoyS9qKUct98q,0.115,0.0422,8,-24.137,1,0.0404,0.966,0.919,0.0896,0.037,87.855,455467,3
"Ravel: Pavane pour une infante défunte, M. 19",Ravel: Complete Works for Solo Piano,Maurice Ravel,2016-01-15,58,3MRQn2RYo2VLYMoStnLRxu,0.491,0.0176,4,-26.911,0,0.0644,0.994,0.927,0.0985,0.0901,125.793,346587,3
"Violin Sonata in A major, FWV 8: IV. Allegretto poco mosso",French Impressions,Joshua Bell,2012-01-06,48,0xX7kREWmOGBWzYNcpZwRN,0.25,0.135,9,-18.615,1,0.0488,0.958,0.0349,0.0477,0.179,94.404,364093,4
"Piano Concerto No. 1 in B-Flat Minor, Op. 23: I. Allegro non troppo e molto maestoso – Allegro con spirito",Tchaikovsky: Piano Concerto No. 1,Valery Gergiev,2012-08-28,46,1Xy6MHSaX3IUGGqst6RzYM,0.212,0.119,1,-20.511,1,0.0366,0.976,0.907,0.087,0.0396,84.346,1252322,3
Spiegel im Spiegel - Version for Violin and Piano,Arvo Pärt: Alina,Arvo Pärt,1999-10-15,51,4wudbbceOZKjRlhTtbHvAs,0.176,0.006,5,-42.238,1,0.0384,0.899,3.24e-05,0.105,0.0383,71.477,636000,3
"Symphony No. 8 In B Minor, D.759 - ""Unfinished"": 1. Allegro moderato","Schubert: Symphony No.8 ""Unfinished""; Symphony No.9 ""Great""",Franz Schubert,1997-01-01,40,52GmHO5DikTIKc3yBmTTT1,0.1,0.0354,11,-17.211,0,0.0387,0.901,0.865,0.125,0.0426,73.968,906000,4
The Sorcerer's Apprentice,Fantasia 2000,Various Artists,1999-01-01,45,2OHnoGjn6X6kDwzO7Rw0Y9,0.351,0.206,1,-22.657,1,0.0597,0.797,0.255,0.0738,0.0839,130.415,577440,4
"Sechs Klavierstücke, Op. 118: II. Intermezzo in A Major",Volodos Plays Brahms,Johannes Brahms,2017-04-07,61,1Oo7XEqkrwifJn17aA0ocF,0.299,0.00626,9,-30.923,1,0.0478,0.994,0.901,0.0823,0.0634,69.043,378733,4
"Serenade in B-Flat Major, K. 361 ""Gran Partita"": III. Adagio","Mozart: Serenade in B Flat - ""Gran Partita""; Serenade in E Flat",Wolfgang Amadeus Mozart,2005-01-01,50,5Zf5prtvv7KRQ1J6kNn4C6,0.191,0.0363,3,-25.31,1,0.0409,0.991,0.924,0.141,0.0372,69.754,330293,4
"Chopin: Nocturne No. 20 in C-Sharp Minor, Op. Posth.",Chopin - Piano Works,Frédéric Chopin,2000,64,2MSgFefjK0T7Iwjvr3OKqV,0.225,0.0047,1,-30.928,0,0.0509,0.992,0.881,0.0722,0.186,163.665,259493,4
Il barbiere di Siviglia: Overture (Sinfonia),Rossini: Complete Overtures (3 CDs),Gioachino Rossini,2003-01-01,0,4dGkPPLnIdVgogqpyaAjbc,0.322,0.14,4,-20.747,1,0.0489,0.906,0.759,0.125,0.285,92.122,425000,4
"Turandot: ""Nessun dorma!""",Puccini: Turandot - Highlights,Giacomo Puccini,1973-01-01,59,74WjYdm3Lvbwnds4thYPUU,0.212,0.301,2,-12.505,1,0.0384,0.963,0.0033,0.13,0.0798,84.025,177333,4
"Peer Gynt, Op. 23: Act II, 7, In the Hall of the Mountain King","Grieg: Peer Gynt, Op. 23 (Excerpts) - Sony Classical Masters",Edvard Grieg,1989,47,3VQ7hwiEfaHDl3AySgyaiR,0.436,0.151,11,-20.745,0,0.0603,0.955,0.793,0.11,0.359,103.777,153267,4
"Paganini: 24 Caprices, Op. 1: No. 24 in A Minor",Paganini: 24 Caprices,Niccolò Paganini,2000-02-01,54,6cC6h5E351deEGFd7Kh9uy,0.465,0.128,9,-17.628,0,0.0519,0.978,0.271,0.0423,0.428,111.471,268853,4
"Dolly, Op. 56: 1. Berceuse",Fauré: Dolly Suite; Nocturnes; Barcarolles; Impromptus,Gabriel Fauré,2015-01-01,62,3NbAsIxDL0fVgNuCLD152P,0.37,0.0076,4,-33.663,1,0.0384,0.995,0.91,0.0864,0.278,62.668,176518,4
"Goldberg Variations, BWV 988: Variatio 7 a 1 ovvero 2 Clav. Al tempo di Giga",Bach: Goldberg Variations (Deluxe Edt. Studio + Live),Johann Sebastian Bach,2020-09-04,0,1ENZ1YHuOp5MMFJlWBQ6V7,0.31,0.0555,7,-25.695,1,0.0395,0.994,0.906,0.121,0.566,70.515,140040,4
"Symphonic Variations on an African Air, Op.63",Butterworth: The Banks of Green Willow; A Shropshire Lad/ /McGunn: The Land of the Mountain and the Flood/Coleridge-Taylor: Symphonic Variations on an African Air &c.,Royal Liverpool Philharmonic Orchestra,1993-01-01,0,2ceu417OdiSxzR3K7B1n2M,0.224,0.0291,7,-26.167,1,0.0455,0.959,0.845,0.106,0.0538,121.131,1215573,4
The Rite of Spring: Part One: Adoration of the Earth: Introduction,Stravinsky: Le Sacre du Printemps,Igor Stravinsky,2015-10-09,45,1MiWGSGDC5mGoP3MNclZ7s,0.101,0.0241,11,-30.172,0,0.0485,0.947,0.847,0.0693,0.0329,87.14,208587,3
"Rêverie, L. 68: Rêverie",Debussy Piano Edition,Claude Debussy,2012-01-01,60,43bSKCMWHIuBsUVmQcDX1J,0.296,0.00896,7,-31.948,0,0.0394,0.994,0.91,0.0815,0.0673,69.44,257000,3
Violin Concerto No. 10 in G Major: Largo,"Saint-Georges: Violin Concertos No. 1, Op. 3 and Nos. 2 and 10",Joseph Boulogne Chevalier de Saint-Georges,2004-08-01,50,3Rw0Rg4LjlYnuxIyioW3vg,0.212,0.0517,2,-24.467,1,0.0525,0.928,0.639,0.112,0.152,185.678,397640,3
"The Gadfly Suite, Op. 97a: VIII. Romance",Soft Classical Music for Sleeping,Various Artists,2019-05-24,45,6VDHdry8ytOL2WWbePDxSD,0.116,0.0694,0,-23.624,1,0.0497,0.969,0.644,0.109,0.0377,169.789,195333,4
"The Four Seasons - Violin Concerto in F Minor, Op. 8 No. 4, RV 297 ""Winter"": I. Allegro non molto",Vivaldi: The Four Seasons,Antonio Vivaldi,2008,56,64ZxBE1ZgK4C0lGljXzDcG,0.48,0.163,5,-19.117,0,0.0645,0.81,0.754,0.093,0.212,158.366,204147,4
Young Person's Guide To The Orchestra,Last Night of the Proms,Royal Philharmonic Orchestra,2007-08-03,44,0w4LgJ5G1Xz5jLS3HX8oyq,0.218,0.117,0,-18.585,1,0.0489,0.94,0.861,0.15,0.0599,77.009,1050893,4
Rhapsody In Blue,"Rhapsody In Blue: Saint-Säens, Ravel, Gershwin",Benjamin Grosvenor,2012-01-01,42,0yzhOPf0iw2qWwcXRRta5L,0.309,0.258,9,-15.327,1,0.0459,0.976,0.69,0.0924,0.115,74.568,890000,4
"Piano Concerto in C-Sharp Minor, FP 146: I. Allegretto commodo - Live","Poulenc: Piano Concerto, Organ Concerto & Stabat Mater (Live)",Francis Poulenc,2018-08-01,42,6kg7bfwsTKzRqnBGGv4VqR,0.193,0.0839,8,-22.849,1,0.0406,0.971,0.822,0.118,0.0569,85.556,580253,4
"Pelléas et Mélisande, Op. 80: 4. Sicilienne",Fauré: Requiem; Pelléas et Mélisande; Pavane for Orchestra and Choir,Gabriel Fauré,1988-01-01,43,0oIQl9tFpCiKBRavEIIGzo,0.164,0.0194,3,-34.126,1,0.0434,0.938,0.859,0.0939,0.0581,101.708,233400,3
"Serenade for Strings in C major, Op. 48: II. Walzer: Moderato, tempo di valse",Tchaikovsky: Serenade for Strings - Grieg: Holberg Suite - Mozart: Eine kleine Nachtmusik,Moscow Soloists,2008-09-24,48,7uf3aFC1msj0t5cYImgOWy,0.241,0.122,7,-22.411,1,0.0497,0.925,0.66,0.126,0.187,66.325,209373,4
"Symphony No. 5 in C Minor, Op. 67: I. Allegro con brio",Beethoven: Symphonies Nos.5 & 7,Ludwig van Beethoven,1995-01-01,61,6cUCckpdlqHJ5Ascf2uH2A,0.248,0.298,0,-15.661,0,0.0395,0.957,0.9,0.0943,0.157,97.853,442000,4
"Piano Concerto No. 5 in E-Flat Major, Op. 73 ""Emperor"": II. Adagio un poco mosso - Live at Konzerthaus Berlin / 2018",Beethoven: Complete Piano Concertos (Live at Konzerthaus Berlin / 2018),Ludwig van Beethoven,2019-09-13,44,76wXMaJVSr0nSsKsSdwAiu,0.166,0.0363,11,-26.822,1,0.0381,0.978,0.922,0.0882,0.039,84.467,473787,4
On The Nature Of Daylight,The Blue Notebooks,Max Richter,2014-01-01,0,5DFUsGW4Cmltv8Spd0u1aV,0.0891,0.341,10,-12.681,0,0.046,0.145,0.836,0.111,0.0334,85.231,371747,3
"St. Matthew Passion, BWV 244 / Part Two: ""Erbarme dich""","Bach, J.S. St. Matthew Passion - Arias & Choruses",Johann Sebastian Bach,1987-01-01,41,58Q96yWnuBqlKEGd2vGyAg,0.24,0.0648,4,-25.208,0,0.0426,0.935,0.0272,0.258,0.0771,95.286,423107,3
"Hungarian Dance No. 5 in G Minor, WoO 1, No. 5",Brahms: Hungarian Dances / Dvorak: Slavonic Dances,Budapest Festival Orchestra,2012-01-01,39,5d6FOGCa0EDqCJSpccEh8s,0.359,0.046,6,-18.725,0,0.0407,0.901,0.118,0.277,0.263,127.653,152160,4
"Ave Maria, D. 839",Sacred Songs (US Bonus Track Version),Renée Fleming,2005-01-01,47,4GnVpbnWjHFrpXjAcPHvqM,0.12,0.138,10,-15.538,1,0.048,0.994,0.686,0.11,0.043,67.894,256573,4
"Cello Concerto No.1, Op.107: 1. Allegretto",Shostakovich: Cello Concertos Nos.1 & 2,Dmitri Shostakovich,1985-01-01,0,7dchPojQcmY6eMBFJAo64i,0.463,0.162,7,-24.484,0,0.045,0.963,0.825,0.0943,0.374,125.514,359667,4
"Goldberg Variations, BWV 988: Aria da capo - 1981 Version","A State of Wonder: The Complete Goldberg Variations, BWV 988 (Recorded 1955 & 1981)",Johann Sebastian Bach,2002-08-27,42,1aTpzY2ggWHhPi8p2f56u1,0.436,0.00518,7,-36.593,1,0.067,0.995,0.932,0.0788,0.275,135.286,224133,5
"Cello Concerto In B Minor, Op.104, B. 191: 1. Allegro",Dvorák: Cello Concerto / Tchaikovsky: Variations on a Rococo Theme,Mstislav Rostropovich,1995-01-01,0,0neipEnwEzyd66aUqUsg5P,0.231,0.133,2,-20.274,1,0.0437,0.963,0.659,0.135,0.0564,122.239,942000,4
Piazzolla: Libertango,The Sound of Piazzolla,Various Artists,2017-05-26,43,0mcgXc8P5GyGtP9aY7zir6,0.367,0.316,9,-14.49,0,0.0429,0.927,0.779,0.113,0.242,149.089,273562,4
Symphony No. 3 in C Minor: II. Andante ma non troppo,Florence Price: Symphonies Nos. 1 & 3,Florence Beatrice Price,2021-09-24,41,5Wj90oTRAxvTUivep2HlUu,0.096,0.0325,8,-24.978,1,0.0416,0.977,0.852,0.0738,0.035,87.85,572520,4
"Mephisto Waltz No. 1, S. 514",Liszt: Piano Works,Franz Liszt,2011-05-20,44,1dFVnX4mJTnWubAPE8S3OR,0.356,0.152,4,-20.155,1,0.0406,0.981,0.903,0.0807,0.04,132.413,662600,4
"Symphony No. 9 in E Minor, Op. 95 ""From the New World"": II. Largo - Live","Dvořák: Symphony No. 9 ""From the New World"" (Live)",Antonín Dvořák,2000-01-01,42,3jLcwFns5S9OYQojN8XAkJ,0.154,0.00261,1,-36.267,1,0.0419,0.89,0.763,0.125,0.0366,83.549,775307,4
Merry Christmas Mr. Lawrence (Arr. Metcalfe),Merry Christmas Mr. Lawrence,Various Artists,2019-11-01,0,5bVlEvO3SadcOyh6rnWW4P,0.339,0.0588,10,-17.647,0,0.0373,0.984,0.862,0.12,0.198,105.916,277148,4
"Tsar Saltan, Op. 57: Flight of the Bumblebee",Rimsky-Korsakov: Scheherazade / Flight Of The Bumblebee,Fritz Reiner,1995-08-15,41,4fDodwdZ1LBDL2I2WCnUMY,0.458,0.11,9,-22.234,0,0.0309,0.977,0.903,0.359,0.481,83.43,84267,4
"Symphony No.5 in E flat, Op.82: 3. Allegro molto","Sibelius: The Complete Symphonies, Vol.1 (2 CDs)",Jean Sibelius,1995-01-01,0,7xGcLLeK1de0I71lH28DeM,0.144,0.0868,8,-23.338,1,0.0387,0.891,0.904,0.177,0.0737,94.463,482000,3
"String Sextet in D Minor, Op. 70, ""Souvenir de Florence"": I. Allegro con spirito",Tchaikovsky,Pyotr Ilyich Tchaikovsky,2016-03-04,45,72jIJDADnBLJKXV2yxv5N0,0.352,0.235,2,-16.235,1,0.0398,0.894,0.675,0.396,0.329,109.16,626240,1
"Sonata for 2 pianos in D, K.448: 1. Allegro con spirito",Mozart: Music for 2 Pianos; Piano Duets (2 CDs),Wolfgang Amadeus Mozart,1991-01-01,0,5i7bLnNE0R3m1MNUY7UsqT,0.377,0.173,9,-21.377,1,0.0329,0.991,0.909,0.103,0.558,132.187,500500,4
Hummel: Trumpet Concerto In E Flat - Iii Rondo,Trumpet Concertos,Tine Thing Helseth,2007-11-12,43,246ntJR3A2s7B5E40FTCLf,0.496,0.249,3,-18.131,1,0.0411,0.98,0.934,0.12,0.719,144.239,224640,4
"Schumann: Widmung, Op. 25 No. 1 (Arr. Liszt, S. 566a)",Love and Death - Widmung (Liebeslied),Robert Schumann,2019-04-12,0,5U7T2widXE5MqoQ6dmi3O9,0.357,0.0464,8,-20.868,1,0.0434,0.992,0.859,0.109,0.0417,69.859,239333,3
"Serenade for Strings in E Major, Op. 22, B. 52: II. Tempo di valse","Dvořák: Serenade for Strings, Czech Suite",Antonín Dvořák,1991-01-01,58,3sAYxq1986j3ydqLv6jwUJ,0.0,0.0842,9,-19.397,1,0.0,0.755,0.889,0.262,0.0,0.0,432533,0
"Delius: 2 Pieces for Small Orchestra: No. 1, On Hearing the First Cuckoo in Spring",The Lark Ascending collection,Various Artists,2012-03-05,52,2dEbRirkEtImY7HdYxrgRS,0.0716,0.0408,7,-28.284,1,0.0399,0.851,0.901,0.0844,0.0377,77.047,349760,4
"Symphony No. 6 in F Major, Op. 68 ""Pastoral"": I. Awakening of Cheerful Feelings Upon Arrival in the Country: Allegro ma non troppo","Beethoven: Symphony No. 6 in F Major, Op. 68 ""Pastoral"" - Kancheli: Dixi",Ludwig van Beethoven,2015-10-02,42,408VC5UfnAh3Uhl0RQpbkA,0.302,0.0355,0,-24.074,1,0.0363,0.932,0.304,0.043,0.186,115.104,716933,4
"Nocturne No. 2 in E-Flat Major, Op. 9 No. 2",Chopin Favourites,Frédéric Chopin,1990-01-01,45,2TB6PQkgnw9rrFRK4VOOrC,0.411,0.0487,10,-25.68,1,0.0383,0.985,0.918,0.0944,0.101,128.859,248933,1
"Violin Concerto In E Minor, Op.64, MWV O14: 1. Allegro molto appassionato",Mendelssohn: Violin Concerto / Bruch: Violin Concerto / Scottish Fantasy,Kyung Wha Chung,1982-01-01,0,2mPd1593fOWtbSGqA0VVcS,0.278,0.151,4,-19.607,0,0.042,0.917,0.122,0.273,0.167,99.212,730667,4
"Mozart: Clarinet Concerto in A Major, K. 622: II. Adagio",Mozart: Clarinet Concerto/Piano Concerto No. 25,Wolfgang Amadeus Mozart,1959,42,63cA2QfqtWZa0GGPZnYc0K,0.0999,0.0241,2,-25.651,1,0.0432,0.98,0.766,0.0623,0.0396,89.001,532040,3
"Respighi: Pini di Roma, P. 141: III. I pini del Gianicolo","Respighi: Fontane di Roma, Pina di Roma, Feste Romane & Il Tramonto",Ottorino Respighi,2007-06-27,46,5CfxpBCYwfB17MMgARumHl,0.0754,0.0102,4,-35.69,1,0.0464,0.901,0.106,0.0817,0.0331,81.324,462162,4
"The Nutcracker, Op.71, TH.14 / Act 2: No. 12b Coffee (Arabian Dance)",Tchaikovsky: The Nutcracker,Pyotr Ilyich Tchaikovsky,1998-10-05,0,5eQKtxGSPvl9NEPXAuzzTJ,0.156,0.00709,7,-34.153,0,0.0382,0.941,0.799,0.0986,0.041,97.925,191160,3
"Violin Concerto No.1 in G minor, Op.26: 1. Vorspiel (Allegro moderato)",Bruch & Dvorak Violin Concertos,Julia Fischer,2013-01-01,39,3uLsZpdHrJsR9AjrrxMI66,0.169,0.0974,3,-21.414,1,0.042,0.864,0.632,0.087,0.0524,170.379,473893,5
Orfeo Ed Euridice: Dance of the Blessed Spirits (Act II),Albinoni: Adagio in G minor / Pachelbel: Canon,Berliner Philharmoniker,1984-01-01,45,6GDuB7BvASYD9JePYvOEX1,0.203,0.0641,5,-27.51,1,0.0529,0.972,0.94,0.101,0.0978,73.105,410160,3
"Comptine d'un autre été, l'après-midi",Amélie (Original Soundtrack),Yann Tiersen,2001-04-23,4,4O2N861eOnF9q8EtpH8IJu,0.484,0.192,2,-15.378,1,0.0465,0.991,0.908,0.106,0.0559,100.084,140733,4
Appalachian Spring: VII. Doppio movimento,"Copland: Appalachian Spring, Rodeo, Billy the Kid & Fanfare for the Common Man",Aaron Copland,1960,43,6vS8JCT9WqTFeAuu8smjRF,0.186,0.124,1,-15.271,1,0.0434,0.978,0.865,0.111,0.248,77.903,183267,4
Nascence,Journey (Original Video Game Soundtrack),Austin Wintory,2012-04-10,0,6zcP5A5Xv6bvCUpwXrswKa,0.203,0.112,11,-18.029,0,0.0418,0.936,0.935,0.126,0.0374,72.483,106960,4
Speaking Unto Nations (Beethoven Symphony no 7 - II ),The King's Speech OST,Alexandre Desplat,2010-01-01,45,4EcOBeGY1r0j26Z8FJ1nVZ,0.093,0.0249,4,-20.74,0,0.0463,0.513,0.805,0.0831,0.0365,79.369,302987,3
"Symphony No. 3 in F Major, Op. 90: I. Allegro con brio - Un poco sostenuto - Tempo I",Brahms: The Symphonies,Johannes Brahms,2013-01-01,37,7vJhOBgOkXyEJvw1vsU6HB,0.156,0.0978,5,-16.326,1,0.0371,0.976,0.893,0.0854,0.0638,179.447,703720,3
"Carmen, Act I: No.5 Habanera : L'amour est un oiseau rebelle (Carmen/Cigarières/Jeunes gens/Dragons)",Bizet : Carmen,Georges Bizet,2003-02-25,48,3pzBD8BVdrv7VJ7glRYshl,0.364,0.0592,2,-21.757,1,0.057,0.978,0.0,0.0823,0.185,123.789,275467,4
"4 Impromptus, Op.90, D.899: No.4 in A Flat Major: Allegretto",Schubert: Impromptus Opp.90 & 142,Franz Schubert,1983-01-01,0,1M2RkUUJ9wXRsW3jN1MCHS,0.343,0.0209,8,-27.015,1,0.0398,0.987,0.922,0.126,0.0393,125.242,497773,3
"Tchaikovsky: 1812 Overture in E-Flat Major, Op. 49",Tchaikovsky : Symphony No.5 & 1812 Overture,Pyotr Ilyich Tchaikovsky,1996-01-01,49,6mhQ7eOHaV0ur2ooKTavW1,0.173,0.182,3,-18.848,1,0.0437,0.886,0.894,0.224,0.0781,70.831,905667,4
Parce Mihi Domine,Officium,Jan Garbarek,1994-09-01,50,46tPGzCXCI2oKsemztDA9u,0.193,0.0656,10,-19.239,1,0.0471,0.995,0.829,0.119,0.0359,128.975,402493,3
